date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2018-03-01 17:00:00,1.22147,1.22114,1.22195,1.22041,1.22161,1.22128,1.22208,1.22055,13836
2018-03-01 18:00:00,1.22114,1.21964,1.22166,1.21859,1.22128,1.21977,1.22178,1.21873,16482
2018-03-01 19:00:00,1.21964,1.22545,1.22579,1.21954,1.21977,1.2256,1.22592,1.21966,26849
2018-03-01 20:00:00,1.22545,1.22621,1.22727,1.22516,1.2256,1.22633,1.22737,1.22531,20940
2018-03-01 21:00:00,1.22621,1.2266,1.22696,1.22593,1.22633,1.22681,1.22707,1.22608,3752
2018-03-01 22:00:00,1.2266,1.22738,1.22739,1.22617,1.22681,1.22753,1.22756,1.22639,2433
2018-03-01 23:00:00,1.22738,1.22704,1.22738,1.22654,1.22753,1.22718,1.22752,1.22669,3396
2018-03-02 00:00:00,1.22704,1.22728,1.22746,1.22612,1.22718,1.22741,1.22757,1.22627,6225
2018-03-02 01:00:00,1.22728,1.22739,1.22799,1.22665,1.22741,1.22751,1.22811,1.22679,7337
2018-03-02 02:00:00,1.22739,1.22725,1.2276,1.2269,1.22751,1.22737,1.22774,1.22704,5459
2018-03-02 03:00:00,1.22725,1.22795,1.22808,1.22714,1.22737,1.2281,1.22822,1.22729,3801
2018-03-02 04:00:00,1.22795,1.22775,1.22873,1.22774,1.2281,1.22788,1.22885,1.22787,3739
2018-03-02 05:00:00,1.22775,1.22783,1.22849,1.2274,1.22788,1.22798,1.22863,1.22752,4587
2018-03-02 06:00:00,1.22783,1.22624,1.22788,1.22613,1.22798,1.22636,1.22803,1.22627,7570
2018-03-02 07:00:00,1.22624,1.22626,1.22664,1.22508,1.22636,1.22639,1.22678,1.22522,15198
2018-03-02 08:00:00,1.22626,1.22735,1.22781,1.22538,1.22639,1.2275,1.22793,1.22551,17601
2018-03-02 09:00:00,1.22735,1.22753,1.22814,1.22615,1.2275,1.22767,1.22829,1.22629,14907
2018-03-02 10:00:00,1.22753,1.22898,1.22975,1.22739,1.22767,1.22911,1.22988,1.22751,16100
2018-03-02 11:00:00,1.22898,1.23034,1.2322,1.22881,1.22911,1.23047,1.23234,1.22893,23347
2018-03-02 12:00:00,1.23034,1.23075,1.23226,1.23031,1.23047,1.23089,1.23237,1.23044,18295
2018-03-02 13:00:00,1.23075,1.23082,1.2321,1.22934,1.23089,1.23097,1.23211,1.22948,22856
2018-03-02 14:00:00,1.23082,1.23131,1.23149,1.22963,1.23097,1.23147,1.23164,1.22978,22045
2018-03-02 15:00:00,1.23131,1.23085,1.23321,1.23076,1.23147,1.23099,1.23335,1.2309,25256
2018-03-02 16:00:00,1.23085,1.23141,1.23229,1.23035,1.23099,1.23153,1.23244,1.23048,19325
2018-03-02 17:00:00,1.23141,1.23115,1.23195,1.23036,1.23153,1.23128,1.2321,1.2305,10259
2018-03-02 18:00:00,1.23115,1.23209,1.23232,1.23114,1.23128,1.23223,1.23246,1.23128,8390
2018-03-02 19:00:00,1.23209,1.23301,1.23303,1.23196,1.23223,1.23315,1.23317,1.2321,6863
2018-03-02 20:00:00,1.23301,1.23302,1.23352,1.2323,1.23315,1.23315,1.23366,1.23244,7704
2018-03-02 21:00:00,1.23302,1.23153,1.23306,1.2315,1.23315,1.2322,1.2332,1.2319,4561
2018-03-04 19:00:00,1.23153,1.23454,1.23456,1.23431,1.2322,1.23475,1.23485,1.23475,16
2018-03-04 20:00:00,1.23454,1.23551,1.23552,1.2343,1.23475,1.23571,1.23571,1.23457,515
2018-03-04 21:00:00,1.23551,1.23292,1.23566,1.23292,1.23571,1.23347,1.23597,1.23347,786
2018-03-04 22:00:00,1.23292,1.23442,1.23642,1.23238,1.23347,1.23472,1.23667,1.23277,5932
2018-03-04 23:00:00,1.23442,1.2317,1.23462,1.22988,1.23472,1.23185,1.23481,1.23,13561
2018-03-05 00:00:00,1.2317,1.23318,1.23373,1.23155,1.23185,1.23332,1.23387,1.23169,8087
2018-03-05 01:00:00,1.23318,1.2329,1.23365,1.23276,1.23332,1.23303,1.23378,1.23291,4795
2018-03-05 02:00:00,1.2329,1.23211,1.23298,1.2319,1.23303,1.23225,1.23313,1.23203,4610
2018-03-05 03:00:00,1.23211,1.23262,1.23275,1.23156,1.23225,1.23276,1.23289,1.23171,3729
2018-03-05 04:00:00,1.23262,1.23209,1.23268,1.23185,1.23276,1.23224,1.23283,1.23199,3218
2018-03-05 05:00:00,1.23209,1.23183,1.23252,1.23117,1.23224,1.23196,1.23267,1.23132,3703
2018-03-05 06:00:00,1.23183,1.22905,1.23203,1.22863,1.23196,1.22918,1.23218,1.22875,8662
2018-03-05 07:00:00,1.22905,1.22838,1.22968,1.22684,1.22918,1.22853,1.22981,1.22697,21658
2018-03-05 08:00:00,1.22838,1.23236,1.23327,1.22819,1.22853,1.23251,1.23339,1.22833,22670
2018-03-05 09:00:00,1.23236,1.23214,1.23337,1.2311,1.23251,1.2323,1.23351,1.23122,13672
2018-03-05 10:00:00,1.23214,1.2313,1.23311,1.23061,1.2323,1.23144,1.23325,1.23073,14373
2018-03-05 11:00:00,1.2313,1.2301,1.23153,1.22945,1.23144,1.23021,1.23167,1.22959,13936
2018-03-05 12:00:00,1.2301,1.2297,1.23054,1.22833,1.23021,1.22984,1.23068,1.22846,13703
2018-03-05 13:00:00,1.2297,1.23075,1.23119,1.22923,1.22984,1.23089,1.23132,1.22935,12736
2018-03-05 14:00:00,1.23075,1.23231,1.23232,1.23015,1.23089,1.23247,1.23248,1.23029,17387
2018-03-05 15:00:00,1.23231,1.23265,1.23289,1.23094,1.23247,1.23279,1.23304,1.23105,22968
2018-03-05 16:00:00,1.23265,1.23284,1.23484,1.23197,1.23279,1.23299,1.23495,1.23211,20803
2018-03-05 17:00:00,1.23284,1.23335,1.23399,1.23221,1.23299,1.23348,1.23412,1.23236,11564
2018-03-05 18:00:00,1.23335,1.23244,1.23347,1.23211,1.23348,1.23257,1.23362,1.23225,7304
2018-03-05 19:00:00,1.23244,1.23247,1.23336,1.23217,1.23257,1.23261,1.23349,1.23231,6089
2018-03-05 20:00:00,1.23247,1.23374,1.2338,1.2322,1.23261,1.23388,1.23395,1.23231,5544
2018-03-05 21:00:00,1.23374,1.23351,1.23373,1.23329,1.23388,1.23368,1.23388,1.23343,2011
2018-03-05 22:00:00,1.23351,1.23339,1.23376,1.23313,1.23368,1.23355,1.23393,1.23327,1536
2018-03-05 23:00:00,1.23339,1.2336,1.23388,1.23337,1.23355,1.23374,1.23402,1.23347,2296
2018-03-06 00:00:00,1.2336,1.23491,1.23553,1.23344,1.23374,1.23507,1.23569,1.23359,6903
2018-03-06 01:00:00,1.23491,1.23555,1.23622,1.23481,1.23507,1.2357,1.23637,1.23496,8552
2018-03-06 02:00:00,1.23555,1.235,1.2359,1.23473,1.2357,1.23513,1.236,1.23486,4061
2018-03-06 03:00:00,1.235,1.23488,1.23544,1.23458,1.23513,1.23502,1.23558,1.23472,3542
2018-03-06 04:00:00,1.23488,1.23464,1.23505,1.23458,1.23502,1.23479,1.2352,1.23473,2816
2018-03-06 05:00:00,1.23464,1.23484,1.23511,1.23424,1.23479,1.23499,1.23526,1.23438,3676
2018-03-06 06:00:00,1.23484,1.2338,1.23549,1.23336,1.23499,1.23395,1.23562,1.23349,6892
2018-03-06 07:00:00,1.2338,1.23325,1.23497,1.23274,1.23395,1.2334,1.23511,1.23287,13035
2018-03-06 08:00:00,1.23325,1.23381,1.23453,1.23291,1.2334,1.23394,1.23467,1.23306,14292
2018-03-06 09:00:00,1.23381,1.23433,1.23446,1.23313,1.23394,1.23447,1.23461,1.23328,12107
2018-03-06 10:00:00,1.23433,1.23457,1.23512,1.23337,1.23447,1.2347,1.23525,1.23351,10488
2018-03-06 11:00:00,1.23457,1.23965,1.23995,1.23423,1.2347,1.2398,1.24009,1.23438,27245
2018-03-06 12:00:00,1.23965,1.2408,1.24135,1.23893,1.2398,1.24092,1.2415,1.23907,19039
2018-03-06 13:00:00,1.2408,1.24064,1.24112,1.23949,1.24092,1.24078,1.24127,1.23962,15248
2018-03-06 14:00:00,1.24064,1.23951,1.24098,1.23858,1.24078,1.23962,1.24111,1.23872,22048
2018-03-06 15:00:00,1.23951,1.2397,1.24076,1.23934,1.23962,1.23984,1.2409,1.23947,24049
2018-03-06 16:00:00,1.2397,1.2415,1.24196,1.23965,1.23984,1.24165,1.2421,1.23977,21076
2018-03-06 17:00:00,1.2415,1.23925,1.24166,1.2388,1.24165,1.2394,1.2418,1.23894,11820
2018-03-06 18:00:00,1.23925,1.24053,1.24086,1.23915,1.2394,1.24068,1.24099,1.23928,10232
2018-03-06 19:00:00,1.24053,1.24049,1.2411,1.23997,1.24068,1.24064,1.24121,1.24009,5652
2018-03-06 20:00:00,1.24049,1.24023,1.24069,1.23988,1.24064,1.24037,1.24082,1.24001,6174
2018-03-06 21:00:00,1.24023,1.24024,1.24081,1.24017,1.24037,1.24044,1.24095,1.24031,2232
2018-03-06 22:00:00,1.24024,1.24199,1.24228,1.24022,1.24044,1.24221,1.24255,1.24051,5817
2018-03-06 23:00:00,1.24199,1.24149,1.2428,1.24119,1.24221,1.24164,1.24301,1.24134,8911
2018-03-07 00:00:00,1.24149,1.24169,1.24266,1.2412,1.24164,1.24182,1.24278,1.24135,9917
2018-03-07 01:00:00,1.24169,1.24135,1.24201,1.24094,1.24182,1.24149,1.24213,1.24109,8406
2018-03-07 02:00:00,1.24135,1.24161,1.24175,1.24099,1.24149,1.24175,1.24189,1.24113,5886
2018-03-07 03:00:00,1.24161,1.24184,1.24207,1.24103,1.24175,1.24196,1.24221,1.24116,5997
2018-03-07 04:00:00,1.24184,1.24145,1.24207,1.24143,1.24196,1.2416,1.2422,1.24155,3128
2018-03-07 05:00:00,1.24145,1.2418,1.24221,1.24144,1.2416,1.24195,1.24235,1.24159,3957
2018-03-07 06:00:00,1.2418,1.24249,1.24329,1.24174,1.24195,1.24264,1.24345,1.24188,9459
2018-03-07 07:00:00,1.24249,1.24083,1.2427,1.24064,1.24264,1.24097,1.24284,1.24078,14902
2018-03-07 08:00:00,1.24083,1.24094,1.24176,1.24033,1.24097,1.24106,1.24189,1.24046,16460
2018-03-07 09:00:00,1.24094,1.24228,1.24269,1.24048,1.24106,1.24242,1.24281,1.24063,13269
2018-03-07 10:00:00,1.24228,1.24341,1.24446,1.24206,1.24242,1.24354,1.24456,1.2422,14642
2018-03-07 11:00:00,1.24341,1.24068,1.2436,1.24068,1.24354,1.24082,1.24374,1.24082,11065
2018-03-07 12:00:00,1.24068,1.24167,1.24177,1.23974,1.24082,1.24181,1.24191,1.23987,13646
2018-03-07 13:00:00,1.24167,1.2414,1.24238,1.24021,1.24181,1.24155,1.24251,1.24034,21583
2018-03-07 14:00:00,1.2414,1.24091,1.24219,1.24054,1.24155,1.24105,1.24233,1.24068,19704
2018-03-07 15:00:00,1.24091,1.24023,1.24156,1.23874,1.24105,1.24038,1.24169,1.23886,28174
2018-03-07 16:00:00,1.24023,1.23957,1.2404,1.23842,1.24038,1.2397,1.24054,1.23855,19309
2018-03-07 17:00:00,1.23957,1.23998,1.24058,1.23899,1.2397,1.24013,1.24072,1.23912,11792
2018-03-07 18:00:00,1.23998,1.24075,1.24136,1.23961,1.24013,1.24089,1.24149,1.23974,7288
2018-03-07 19:00:00,1.24075,1.2404,1.24121,1.24014,1.24089,1.24053,1.24135,1.24027,6645
2018-03-07 20:00:00,1.2404,1.24121,1.24127,1.24014,1.24053,1.24135,1.24142,1.24028,6368
2018-03-07 21:00:00,1.24121,1.24103,1.24151,1.24094,1.24135,1.24123,1.24166,1.24108,2787
2018-03-07 22:00:00,1.24103,1.24094,1.24115,1.24089,1.24123,1.24116,1.24134,1.24107,1836
2018-03-07 23:00:00,1.24094,1.24116,1.24148,1.24087,1.24116,1.2413,1.24165,1.24104,2530
2018-03-08 00:00:00,1.24116,1.2407,1.24146,1.2406,1.2413,1.24085,1.24161,1.24075,5968
2018-03-08 01:00:00,1.2407,1.23998,1.24086,1.23955,1.24085,1.24011,1.241,1.23969,5895
2018-03-08 02:00:00,1.23998,1.24011,1.24054,1.23986,1.24011,1.24026,1.24068,1.24,4573
2018-03-08 03:00:00,1.24011,1.24062,1.24066,1.23953,1.24026,1.24076,1.24081,1.23969,4225
2018-03-08 04:00:00,1.24062,1.24055,1.24084,1.2403,1.24076,1.24069,1.24097,1.24044,3120
2018-03-08 05:00:00,1.24055,1.24032,1.24092,1.24028,1.24069,1.24047,1.24106,1.24042,3867
2018-03-08 06:00:00,1.24032,1.2396,1.24085,1.23931,1.24047,1.23975,1.241,1.23946,5166
2018-03-08 07:00:00,1.2396,1.24109,1.24123,1.23931,1.23975,1.24123,1.24138,1.23946,15255
2018-03-08 08:00:00,1.24109,1.23922,1.2414,1.23899,1.24123,1.23936,1.24154,1.23913,17582
2018-03-08 09:00:00,1.23922,1.2382,1.23936,1.23772,1.23936,1.23834,1.2395,1.23787,15504
2018-03-08 10:00:00,1.2382,1.23779,1.23891,1.23769,1.23834,1.23795,1.23905,1.23782,11739
2018-03-08 11:00:00,1.23779,1.23777,1.23784,1.23681,1.23795,1.23791,1.23798,1.23694,11277
2018-03-08 12:00:00,1.23777,1.24094,1.24307,1.23723,1.23791,1.2411,1.24323,1.23737,31381
2018-03-08 13:00:00,1.24094,1.24022,1.24454,1.23836,1.2411,1.24035,1.2447,1.23849,66687
2018-03-08 14:00:00,1.24022,1.23501,1.24042,1.23489,1.24035,1.23516,1.24057,1.23501,45862
2018-03-08 15:00:00,1.23501,1.23272,1.23548,1.23237,1.23516,1.23285,1.23563,1.2325,33311
2018-03-08 16:00:00,1.23272,1.23127,1.23362,1.23036,1.23285,1.23141,1.23375,1.23048,26968
2018-03-08 17:00:00,1.23127,1.23179,1.2322,1.23105,1.23141,1.23194,1.23229,1.23122,11301
2018-03-08 18:00:00,1.23179,1.23135,1.23191,1.23058,1.23194,1.2315,1.23204,1.23072,8931
2018-03-08 19:00:00,1.23135,1.23043,1.23186,1.22972,1.2315,1.23058,1.23201,1.22987,15586
2018-03-08 20:00:00,1.23043,1.23126,1.2313,1.23006,1.23058,1.23141,1.23145,1.23022,11855
2018-03-08 21:00:00,1.23126,1.23106,1.23137,1.23089,1.23141,1.23126,1.23151,1.23102,4418
2018-03-08 22:00:00,1.23106,1.23122,1.23185,1.23086,1.23126,1.2314,1.23206,1.23113,3190
2018-03-08 23:00:00,1.23122,1.23061,1.23144,1.2304,1.2314,1.23075,1.23161,1.23056,8781
2018-03-09 00:00:00,1.23061,1.2309,1.23153,1.23017,1.23075,1.23104,1.23166,1.23032,8040
2018-03-09 01:00:00,1.2309,1.22979,1.23095,1.22945,1.23104,1.22992,1.23108,1.22959,11658
2018-03-09 02:00:00,1.22979,1.23101,1.23119,1.22964,1.22992,1.23115,1.23134,1.22978,4902
2018-03-09 03:00:00,1.23101,1.23097,1.23119,1.23069,1.23115,1.2311,1.23134,1.23083,3327
2018-03-09 04:00:00,1.23097,1.2313,1.23131,1.23071,1.2311,1.23144,1.23146,1.23086,3683
2018-03-09 05:00:00,1.2313,1.23146,1.23168,1.23108,1.23144,1.23159,1.23182,1.23122,2923
2018-03-09 06:00:00,1.23146,1.23209,1.2321,1.23131,1.23159,1.23223,1.23224,1.23146,5352
2018-03-09 07:00:00,1.23209,1.23173,1.23212,1.23103,1.23223,1.23188,1.23227,1.23117,13437
2018-03-09 08:00:00,1.23173,1.23054,1.23206,1.22936,1.23188,1.23069,1.23221,1.22949,16403
2018-03-09 09:00:00,1.23054,1.23012,1.23172,1.22985,1.23069,1.23026,1.23186,1.22997,12986
2018-03-09 10:00:00,1.23012,1.22932,1.23061,1.22917,1.23026,1.22946,1.23075,1.22932,13108
2018-03-09 11:00:00,1.22932,1.22977,1.23042,1.22896,1.22946,1.2299,1.23055,1.22909,10082
2018-03-09 12:00:00,1.22977,1.22945,1.23012,1.22921,1.2299,1.22959,1.23026,1.22935,11355
2018-03-09 13:00:00,1.22945,1.22926,1.2313,1.22724,1.22959,1.22942,1.23143,1.22738,54829
2018-03-09 14:00:00,1.22926,1.2312,1.23128,1.22905,1.22942,1.23131,1.23142,1.2292,32866
2018-03-09 15:00:00,1.2312,1.2318,1.23336,1.23048,1.23131,1.23194,1.2335,1.23063,32785
2018-03-09 16:00:00,1.2318,1.2324,1.23295,1.23155,1.23194,1.23254,1.23309,1.23169,16668
2018-03-09 17:00:00,1.2324,1.23168,1.23293,1.23153,1.23254,1.23184,1.23309,1.23168,8321
2018-03-09 18:00:00,1.23168,1.23118,1.23205,1.23103,1.23184,1.23134,1.2322,1.23117,6859
2018-03-09 19:00:00,1.23118,1.23138,1.23185,1.23102,1.23134,1.23152,1.23199,1.23116,4046
2018-03-09 20:00:00,1.23138,1.2306,1.23169,1.23019,1.23152,1.23074,1.23184,1.23032,6671
2018-03-09 21:00:00,1.2306,1.23027,1.23086,1.23025,1.23074,1.23092,1.23102,1.23043,2480
2018-03-11 18:00:00,1.23027,1.23131,1.23143,1.23117,1.23092,1.23189,1.23192,1.23175,9
2018-03-11 19:00:00,1.23131,1.23142,1.23152,1.23126,1.23189,1.23185,1.23196,1.23177,18
2018-03-11 20:00:00,1.23142,1.23123,1.23145,1.23106,1.23185,1.23142,1.23197,1.23142,33
2018-03-11 21:00:00,1.23123,1.231,1.23133,1.23061,1.23142,1.23124,1.23173,1.23083,365
2018-03-11 22:00:00,1.231,1.23098,1.23124,1.23061,1.23124,1.23114,1.23155,1.23079,1401
2018-03-11 23:00:00,1.23098,1.23078,1.23128,1.23054,1.23114,1.23092,1.23142,1.23069,2466
2018-03-12 00:00:00,1.23078,1.231,1.2313,1.23065,1.23092,1.23113,1.23143,1.2308,4119
2018-03-12 01:00:00,1.231,1.23159,1.23177,1.23054,1.23113,1.23174,1.23192,1.23069,4916
2018-03-12 02:00:00,1.23159,1.23207,1.23224,1.23153,1.23174,1.23221,1.23237,1.23166,3290
2018-03-12 03:00:00,1.23207,1.23223,1.23228,1.23185,1.23221,1.23237,1.23243,1.232,2012
2018-03-12 04:00:00,1.23223,1.23242,1.23251,1.23196,1.23237,1.23257,1.23267,1.23211,2603
2018-03-12 05:00:00,1.23242,1.2319,1.23244,1.23174,1.23257,1.23205,1.23258,1.23187,3060
2018-03-12 06:00:00,1.2319,1.23225,1.2323,1.23141,1.23205,1.23239,1.23245,1.23156,3758
2018-03-12 07:00:00,1.23225,1.23371,1.23402,1.23157,1.23239,1.23383,1.23418,1.23172,13403
2018-03-12 08:00:00,1.23371,1.23336,1.23388,1.23217,1.23383,1.23348,1.23403,1.23231,12806
2018-03-12 09:00:00,1.23336,1.23112,1.23339,1.23109,1.23348,1.23127,1.23354,1.23123,9815
2018-03-12 10:00:00,1.23112,1.23114,1.23148,1.23063,1.23127,1.23128,1.23163,1.23077,9654
2018-03-12 11:00:00,1.23114,1.22915,1.23114,1.22897,1.23128,1.2293,1.23127,1.22911,14191
2018-03-12 12:00:00,1.22915,1.23006,1.23017,1.22901,1.2293,1.2302,1.23032,1.22915,13909
2018-03-12 13:00:00,1.23006,1.23072,1.23092,1.22938,1.2302,1.23086,1.23105,1.22953,13200
2018-03-12 14:00:00,1.23072,1.23203,1.23203,1.23064,1.23086,1.23218,1.23218,1.23078,18291
2018-03-12 15:00:00,1.23203,1.23173,1.23257,1.23163,1.23218,1.23187,1.2327,1.23177,15689
2018-03-12 16:00:00,1.23173,1.23186,1.23237,1.23098,1.23187,1.23201,1.23252,1.23111,11216
2018-03-12 17:00:00,1.23186,1.23286,1.23349,1.23147,1.23201,1.23301,1.23362,1.23159,6708
2018-03-12 18:00:00,1.23286,1.23362,1.23449,1.23273,1.23301,1.23377,1.23463,1.23287,8040
2018-03-12 19:00:00,1.23362,1.23386,1.23397,1.23321,1.23377,1.23399,1.23411,1.23335,5418
2018-03-12 20:00:00,1.23386,1.23328,1.23403,1.23324,1.23399,1.2335,1.23418,1.2335,2462
2018-03-12 21:00:00,1.23328,1.23333,1.2339,1.23318,1.2335,1.23358,1.23435,1.23345,6365
2018-03-12 22:00:00,1.23333,1.23328,1.23362,1.23327,1.23358,1.23341,1.23376,1.23341,1514
2018-03-12 23:00:00,1.23328,1.23377,1.23389,1.23324,1.23341,1.23393,1.23403,1.23337,2443
2018-03-13 00:00:00,1.23377,1.23394,1.23446,1.23342,1.23393,1.23408,1.23461,1.23358,7292
2018-03-13 01:00:00,1.23394,1.23385,1.2341,1.23358,1.23408,1.23398,1.23424,1.23373,3214
2018-03-13 02:00:00,1.23385,1.23335,1.23399,1.23323,1.23398,1.23349,1.23413,1.23337,4472
2018-03-13 03:00:00,1.23335,1.23313,1.23347,1.23301,1.23349,1.23327,1.2336,1.23316,5482
2018-03-13 04:00:00,1.23313,1.2327,1.23326,1.23254,1.23327,1.23285,1.2334,1.23269,5482
2018-03-13 05:00:00,1.2327,1.23275,1.23291,1.23244,1.23285,1.23289,1.23306,1.23258,4595
2018-03-13 06:00:00,1.23275,1.23277,1.23351,1.23238,1.23289,1.23292,1.23366,1.23252,7097
2018-03-13 07:00:00,1.23277,1.23189,1.2333,1.23165,1.23292,1.23203,1.23345,1.23179,11442
2018-03-13 08:00:00,1.23189,1.23334,1.2334,1.23138,1.23203,1.23347,1.23354,1.23153,11101
2018-03-13 09:00:00,1.23334,1.23285,1.23375,1.2323,1.23347,1.23298,1.2339,1.23243,13116
2018-03-13 10:00:00,1.23285,1.2329,1.23502,1.23264,1.23298,1.23305,1.23519,1.23278,12511
2018-03-13 11:00:00,1.2329,1.23361,1.23411,1.23254,1.23305,1.23375,1.23424,1.23268,10613
2018-03-13 12:00:00,1.23361,1.23656,1.2385,1.23311,1.23375,1.23672,1.23864,1.23326,46855
2018-03-13 13:00:00,1.23656,1.2368,1.23846,1.23583,1.23672,1.23695,1.23861,1.23597,28815
2018-03-13 14:00:00,1.2368,1.23741,1.23808,1.23392,1.23695,1.23756,1.23822,1.23407,36148
2018-03-13 15:00:00,1.23741,1.23974,1.24003,1.23697,1.23756,1.2399,1.24015,1.23711,29676
2018-03-13 16:00:00,1.23974,1.24005,1.24068,1.23874,1.2399,1.24019,1.24081,1.23886,17775
2018-03-13 17:00:00,1.24005,1.23905,1.24056,1.23897,1.24019,1.2392,1.24071,1.2391,12234
2018-03-13 18:00:00,1.23905,1.23972,1.23987,1.23899,1.2392,1.23988,1.24002,1.23912,7760
2018-03-13 19:00:00,1.23972,1.23846,1.23994,1.23834,1.23988,1.23862,1.24008,1.23848,11444
2018-03-13 20:00:00,1.23846,1.23884,1.23932,1.23837,1.23862,1.23901,1.23947,1.23851,3490
2018-03-13 21:00:00,1.23884,1.2394,1.23967,1.23873,1.23901,1.23939,1.23984,1.23904,2451
2018-03-13 22:00:00,1.2394,1.23929,1.2395,1.23884,1.23939,1.23944,1.23958,1.23902,2122
2018-03-13 23:00:00,1.23929,1.23923,1.23947,1.23897,1.23944,1.23937,1.23962,1.23911,2471
2018-03-14 00:00:00,1.23923,1.23936,1.2398,1.23882,1.23937,1.2395,1.23994,1.23896,7362
2018-03-14 01:00:00,1.23936,1.24024,1.24049,1.23896,1.2395,1.24038,1.24064,1.2391,5845
2018-03-14 02:00:00,1.24024,1.24081,1.24111,1.23998,1.24038,1.24095,1.24125,1.24013,7174
2018-03-14 03:00:00,1.24081,1.24037,1.24084,1.24,1.24095,1.24052,1.24096,1.24014,5085
2018-03-14 04:00:00,1.24037,1.24067,1.24073,1.24011,1.24052,1.24082,1.24086,1.24026,3330
2018-03-14 05:00:00,1.24067,1.24036,1.2412,1.2403,1.24082,1.24051,1.24134,1.24045,5178
2018-03-14 06:00:00,1.24036,1.23983,1.24051,1.23938,1.24051,1.23999,1.24066,1.23951,6770
2018-03-14 07:00:00,1.23983,1.23881,1.23982,1.23848,1.23999,1.23896,1.23999,1.23862,10726
2018-03-14 08:00:00,1.23881,1.23741,1.24007,1.23629,1.23896,1.23757,1.24023,1.23642,29874
2018-03-14 09:00:00,1.23741,1.23659,1.2382,1.23605,1.23757,1.23673,1.23834,1.23619,15661
2018-03-14 10:00:00,1.23659,1.23734,1.23752,1.23615,1.23673,1.23749,1.23766,1.23628,11347
2018-03-14 11:00:00,1.23734,1.23798,1.23826,1.23664,1.23749,1.23813,1.23837,1.23679,11472
2018-03-14 12:00:00,1.23798,1.23624,1.23966,1.23621,1.23813,1.23637,1.23985,1.23634,26532
2018-03-14 13:00:00,1.23624,1.23569,1.23754,1.23518,1.23637,1.23584,1.23769,1.23529,22550
2018-03-14 14:00:00,1.23569,1.23623,1.2367,1.23477,1.23584,1.23638,1.23684,1.23489,20785
2018-03-14 15:00:00,1.23623,1.23607,1.23675,1.23464,1.23638,1.2362,1.23687,1.23479,22329
2018-03-14 16:00:00,1.23607,1.23667,1.23777,1.23574,1.2362,1.2368,1.2379,1.23587,19345
2018-03-14 17:00:00,1.23667,1.23744,1.23778,1.23656,1.2368,1.23758,1.23792,1.2367,9144
2018-03-14 18:00:00,1.23744,1.23749,1.23764,1.23691,1.23758,1.23764,1.23778,1.23704,7513
2018-03-14 19:00:00,1.23749,1.23696,1.23755,1.23684,1.23764,1.2371,1.2377,1.23699,7581
2018-03-14 20:00:00,1.23696,1.23661,1.23726,1.23648,1.2371,1.23688,1.23738,1.23661,3998
2018-03-14 21:00:00,1.23661,1.23666,1.23699,1.23641,1.23688,1.23682,1.23711,1.23659,3534
2018-03-14 22:00:00,1.23666,1.23673,1.23684,1.23639,1.23682,1.2369,1.23699,1.23655,3976
2018-03-14 23:00:00,1.23673,1.23741,1.23755,1.23664,1.2369,1.23756,1.2377,1.2368,3784
2018-03-15 00:00:00,1.23741,1.2381,1.2383,1.23707,1.23756,1.23825,1.23845,1.23722,10532
2018-03-15 01:00:00,1.2381,1.23759,1.23826,1.23739,1.23825,1.23774,1.23841,1.23754,8152
2018-03-15 02:00:00,1.23759,1.23785,1.23829,1.23751,1.23774,1.238,1.23843,1.23764,5449
2018-03-15 03:00:00,1.23785,1.23789,1.23811,1.23745,1.238,1.23804,1.23826,1.23759,3557
2018-03-15 04:00:00,1.23789,1.23809,1.23824,1.2377,1.23804,1.23821,1.23838,1.23784,3237
2018-03-15 05:00:00,1.23809,1.23735,1.23815,1.23707,1.23821,1.23751,1.2383,1.23722,6333
2018-03-15 06:00:00,1.23735,1.23652,1.23773,1.23639,1.23751,1.23663,1.23788,1.23652,6674
2018-03-15 07:00:00,1.23652,1.23681,1.23722,1.23611,1.23663,1.23696,1.23736,1.23626,10889
2018-03-15 08:00:00,1.23681,1.23642,1.23714,1.236,1.23696,1.23656,1.23729,1.23614,10576
2018-03-15 09:00:00,1.23642,1.23591,1.23673,1.23511,1.23656,1.23606,1.23687,1.23525,15738
2018-03-15 10:00:00,1.23591,1.23617,1.23666,1.23545,1.23606,1.23631,1.2368,1.2356,12940
2018-03-15 11:00:00,1.23617,1.23476,1.23631,1.23452,1.23631,1.23491,1.23646,1.23466,14380
2018-03-15 12:00:00,1.23476,1.23377,1.23554,1.23341,1.23491,1.23391,1.23568,1.23356,22541
2018-03-15 13:00:00,1.23377,1.23325,1.23459,1.23214,1.23391,1.23339,1.23471,1.23228,20615
2018-03-15 14:00:00,1.23325,1.23432,1.23451,1.2324,1.23339,1.23446,1.23465,1.23254,27219
2018-03-15 15:00:00,1.23432,1.23189,1.23473,1.2318,1.23446,1.23203,1.23487,1.23195,23624
2018-03-15 16:00:00,1.23189,1.23154,1.23243,1.23104,1.23203,1.23167,1.23255,1.23117,16318
2018-03-15 17:00:00,1.23154,1.23344,1.23345,1.23137,1.23167,1.2336,1.2336,1.2315,12021
2018-03-15 18:00:00,1.23344,1.23023,1.23344,1.23014,1.2336,1.23038,1.23359,1.23029,12334
